230,-56,8802,61920,457,283,41,691075432,57
230,-56,8802,61920,457,280,38,691075942,57
184,-70,8880,61952,462,272,38,691076453,57
184,-70,8880,61936,463,270,39,691076963,57
196,-76,8878,61936,466,265,43,691077473,57
196,-76,8878,61968,462,269,44,691077984,57
244,-114,8906,61936,456,276,42,691078494,57
244,-114,8906,61936,454,286,38,691079006,57
226,-60,8898,61936,449,290,35,691079517,57
226,-60,8898,61904,446,297,41,691080027,57
188,-76,8850,61936,445,296,41,691080537,57
188,-76,8850,61904,449,295,46,691081048,57
194,-132,8862,61936,449,297,45,691081558,57
194,-132,8862,61904,447,293,44,691082070,57
182,-148,8860,61936,443,285,50,691082580,57
182,-148,8860,61968,436,282,44,691083093,57
190,-86,8890,61952,440,276,38,691083603,57
190,-86,8890,61936,446,275,32,691084113,57
190,-86,8874,61952,460,271,34,691084624,57
190,-86,8874,61936,461,265,37,691085134,57
200,-90,8826,61920,452,274,27,691085648,57
246,-42,8770,61920,454,284,14,691086159,57
246,-42,8770,61920,457,300,9,691086669,57
252,-26,8816,61952,457,304,13,691087179,57
252,-26,8816,61952,447,300,19,691087690,57
204,-112,8818,61920,439,294,22,691088200,57
204,-112,8818,61952,437,288,19,691088714,57
226,-126,8862,61936,437,287,35,691089224,57
226,-126,8862,61936,438,291,39,691089736,57
250,-72,8848,61904,438,281,32,691090246,57
250,-72,8848,61936,451,271,28,691090756,57
248,-64,8848,61936,458,272,34,691091267,57
248,-64,8848,61904,454,283,44,691091777,57
210,-112,8924,61936,449,291,49,691092288,57
210,-112,8924,61936,440,289,47,691092798,57
174,-120,8912,61904,439,283,42,691093308,57
174,-120,8912,61936,437,286,40,691093819,57
204,-74,8906,61936,439,290,35,691094329,57
204,-74,8906,61904,439,292,39,691094839,57
224,-64,8922,61920,440,289,36,691095350,57
224,-64,8922,61920,448,287,31,691095860,57
210,-86,8852,61952,457,285,25,691096370,57
210,-86,8852,61920,467,285,28,691096881,57
202,-78,8842,61952,464,288,32,691097391,57
202,-78,8842,61920,457,289,38,691097901,57
244,-58,8826,61952,446,286,42,691098412,57
244,-58,8826,61920,434,281,50,691098922,57
184,-64,8842,61952,442,275,46,691099432,57
184,-64,8842,61952,450,265,36,691099942,57
218,-64,8856,61920,451,261,32,691100453,57
218,-64,8856,61920,460,264,24,691100963,57
218,-78,8816,61952,465,275,25,691101474,57
218,-78,8816,61936,454,269,27,691101984,57
246,-88,8828,61936,440,267,29,691102494,57
246,-88,8828,61936,444,273,31,691103007,57
228,-50,8848,61936,454,285,31,691103517,57
228,-50,8848,61936,464,292,33,691104027,57
254,-86,8842,61936,472,291,37,691104538,57
254,-86,8842,61904,464,287,35,691105048,57
242,-82,8914,61904,458,297,32,691105558,57
242,-82,8914,61936,445,304,40,691106071,57
196,-86,8900,61904,433,293,48,691106581,57
196,-86,8900,61936,427,282,54,691107095,57
184,-114,8878,61920,437,274,51,691107606,57
184,-114,8878,61904,444,274,44,691108116,57
228,-54,8850,61920,453,277,38,691108626,57
228,-54,8850,61936,457,283,37,691109137,57
224,-56,8798,61984,466,294,34,691109651,57
214,-76,8836,61920,468,296,35,691110161,57
214,-76,8836,61952,467,294,33,691110672,57
186,-60,8842,61920,468,299,35,691111182,57
186,-60,8842,61920,465,305,41,691111692,57
208,-54,8814,61920,451,296,37,691112202,57
208,-54,8814,61920,442,286,37,691112717,57
214,-38,8814,61952,440,279,34,691113227,57
214,-38,8814,61936,441,281,31,691113740,57
180,-92,8856,61968,447,287,37,691114250,57
180,-92,8856,61936,453,286,35,691114760,57
194,-154,8832,61936,464,276,34,691115271,57
194,-154,8832,61936,476,270,40,691115781,57
240,-108,8804,61936,469,263,33,691116292,57
240,-108,8804,61936,466,267,31,691116802,57
206,-94,8818,61936,465,284,37,691117312,57
206,-94,8818,61936,464,295,37,691117823,57
194,-96,8846,61936,456,301,34,691118333,57
194,-96,8846,61904,449,296,39,691118843,57
206,-92,8834,61936,451,294,34,691119354,57
206,-92,8834,61920,455,289,35,691119864,57
220,-112,8858,61952,454,297,33,691120375,57
220,-112,8858,61920,448,299,43,691120885,57
176,-94,8826,61920,444,287,41,691121395,57
176,-94,8826,61952,445,279,28,691121906,57
156,-102,8882,61952,452,272,15,691122416,57
156,-102,8882,61952,459,263,13,691122926,57
184,-74,8858,61920,462,256,17,691123437,57
184,-74,8858,61952,459,260,29,691123947,57
240,-70,8834,61952,457,264,31,691124457,57
240,-70,8834,61920,451,267,29,691124968,57
186,-68,8842,61920,452,269,33,691125478,57
186,-68,8842,61920,451,273,31,691125988,57
198,-94,8832,61936,445,285,25,691126501,57
198,-94,8832,61936,436,291,27,691127011,57
250,-94,8842,61968,438,292,22,691127521,57
250,-94,8842,61936,447,289,22,691128032,57
208,-64,8810,61936,451,294,24,691128542,57
208,-64,8810,61968,451,298,27,691129052,57
146,-54,8780,61968,455,297,25,691129563,57
146,-54,8780,61936,450,286,30,691130075,57
200,-46,8874,61904,454,281,40,691130585,57
200,-46,8874,61936,454,273,49,691131099,57
302,-64,8864,61936,448,272,58,691131610,57
302,-64,8864,61968,447,271,55,691132120,57
222,-52,8858,61952,445,276,51,691132630,57
222,-52,8858,61936,437,279,47,691133141,57
150,-96,8884,61952,440,281,39,691133655,57
150,-96,8884,61936,446,280,36,691134165,57
240,-102,8794,61920,458,281,37,691134676,57
232,-50,8786,61920,467,281,31,691135186,57
232,-50,8786,61952,471,276,23,691135697,57
172,-78,8820,61952,472,271,28,691136207,57
172,-78,8820,61952,456,272,38,691136721,57
190,-100,8796,61952,445,277,40,691137232,57
190,-100,8796,61952,448,284,38,691137744,57
174,-108,8826,61936,443,288,37,691138254,57
174,-108,8826,61936,446,288,37,691138764,57
212,-72,8826,61968,445,281,39,691139275,57
212,-72,8826,61936,447,273,37,691139785,57
178,12,8858,61936,452,275,33,691140296,57
178,12,8858,61936,443,286,28,691140806,57
186,-56,8888,61936,438,301,28,691141316,57
186,-56,8888,61936,440,306,23,691141827,57
184,-94,8866,61968,440,308,26,691142337,57
184,-94,8866,61936,449,304,36,691142847,57
244,-98,8886,61936,463,296,49,691143358,57
244,-98,8886,61936,461,283,48,691143868,57
192,-92,8868,61952,451,276,37,691144378,57
192,-92,8868,61920,447,278,24,691144889,57
220,-76,8870,61952,448,276,17,691145399,57
220,-76,8870,61952,449,274,19,691145909,57
