0,0,0,0,0,0,0,650105931,56
0,0,0,0,0,0,0,650106443,56
0,0,0,0,0,0,0,650106953,56
0,0,0,0,0,0,0,650107463,56
0,0,0,0,0,0,0,650107974,56
0,0,0,0,0,0,0,650108484,56
0,0,0,0,0,0,0,650108995,56
0,0,0,0,0,0,0,650109507,56
0,0,0,0,0,0,0,650110017,56
0,0,0,0,0,0,0,650110528,56
0,0,0,0,0,0,0,650111038,56
0,0,0,0,0,0,0,650111548,56
0,0,0,0,0,0,0,650112059,56
0,0,0,0,0,0,0,650112569,56
0,0,0,0,0,0,0,650113081,56
0,0,0,0,0,0,0,650113591,56
0,0,0,0,0,0,0,650114102,56
0,0,0,0,0,0,0,650114612,56
0,0,0,0,0,0,0,650115122,56
0,0,0,0,0,0,0,650115633,56
0,0,0,0,0,0,0,650116143,56
0,0,0,0,0,0,0,650116653,56
0,0,0,0,0,0,0,650117164,56
0,0,0,0,0,0,0,650117674,56
0,0,0,0,0,0,0,650118185,56
0,0,0,0,0,0,0,650118695,56
0,0,0,0,0,0,0,650119205,56
0,0,0,0,0,0,0,650119716,56
0,0,0,0,0,0,0,650120226,56
0,0,0,0,0,0,0,650120736,56
0,0,0,0,0,0,0,650121247,56
0,0,0,0,0,0,0,650121757,56
0,0,0,0,0,0,0,650122268,56
0,0,0,0,0,0,0,650122778,56
0,0,0,0,0,0,0,650123288,56
0,0,0,0,0,0,0,650123799,56
0,0,0,0,0,0,0,650124309,56
0,0,0,0,0,0,0,650124819,56
0,0,0,0,0,0,0,650125330,56
0,0,0,0,0,0,0,650125844,56
0,0,0,0,0,0,0,650126354,56
0,0,0,0,0,0,0,650126865,56
0,0,0,0,0,0,0,650127375,56
0,0,0,0,0,0,0,650127885,56
0,0,0,0,0,0,0,650128396,56
0,0,0,0,0,0,0,650128910,56
0,0,0,0,0,0,0,650129420,56
0,0,0,0,0,0,0,650129933,56
0,0,0,0,0,0,0,650130445,56
0,0,0,0,0,0,0,650130956,56
0,0,0,0,0,0,0,650131466,56
0,0,0,0,0,0,0,650131976,56
0,0,0,0,0,0,0,650132487,56
0,0,0,0,0,0,0,650132997,56
0,0,0,0,0,0,0,650133510,56
0,0,0,0,0,0,0,650134020,56
0,0,0,0,0,0,0,650134530,56
0,0,0,0,0,0,0,650135040,56
0,0,0,0,0,0,0,650135551,56
0,0,0,0,0,0,0,650136063,56
0,0,0,0,0,0,0,650136573,56
0,0,0,0,0,0,0,650137085,56
0,0,0,0,0,0,0,650137596,56
0,0,0,0,0,0,0,650138106,56
0,0,0,0,0,0,0,650138616,56
0,0,0,0,0,0,0,650139127,56
0,0,0,0,0,0,0,650139637,56
0,0,0,0,0,0,0,650140148,56
0,0,0,0,0,0,0,650140658,56
0,0,0,0,0,0,0,650141168,56
0,0,0,0,0,0,0,650141679,56
0,0,0,0,0,0,0,650142189,56
0,0,0,0,0,0,0,650142699,56
0,0,0,0,0,0,0,650143210,56
0,0,0,0,0,0,0,650143720,56
0,0,0,0,0,0,0,650144230,56
0,0,0,0,0,0,0,650144741,56
0,0,0,0,0,0,0,650145251,56
0,0,0,0,0,0,0,650145761,56
0,0,0,0,0,0,0,650146272,56
0,0,0,0,0,0,0,650146782,56
0,0,0,0,0,0,0,650147296,56
0,0,0,0,0,0,0,650147807,56
0,0,0,0,0,0,0,650148317,56
0,0,0,0,0,0,0,650148827,56
0,0,0,0,0,0,0,650149338,56
0,0,0,0,0,0,0,650149852,56
0,0,0,0,0,0,0,650150362,56
0,0,0,0,0,0,0,650150873,56
0,0,0,0,0,0,0,650151383,56
0,0,0,0,0,0,0,650151893,56
0,0,0,0,0,0,0,650152404,56
0,0,0,0,0,0,0,650152918,56
0,0,0,0,0,0,0,650153428,56
0,0,0,0,0,0,0,650153941,56
0,0,0,0,0,0,0,650154451,56
0,0,0,0,0,0,0,650154962,56
0,0,0,0,0,0,0,650155472,56
0,0,0,0,0,0,0,650155982,56
0,0,0,0,0,0,0,650156493,56
0,0,0,0,0,0,0,650157005,56
0,0,0,0,0,0,0,650157516,56
0,0,0,0,0,0,0,650158026,56
0,0,0,0,0,0,0,650158536,56
0,0,0,0,0,0,0,650159046,56
0,0,0,0,0,0,0,650159557,56
0,0,0,0,0,0,0,650160069,56
0,0,0,0,0,0,0,650160579,56
0,0,0,0,0,0,0,650161091,56
0,0,0,0,0,0,0,650161601,56
0,0,0,0,0,0,0,650162111,56
0,0,0,0,0,0,0,650162622,56
0,0,0,0,0,0,0,650163132,56
0,0,0,0,0,0,0,650163642,56
0,0,0,0,0,0,0,650164153,56
0,0,0,0,0,0,0,650164663,56
0,0,0,0,0,0,0,650165173,56
0,0,0,0,0,0,0,650165684,56
0,0,0,0,0,0,0,650166194,56
0,0,0,0,0,0,0,650166704,56
0,0,0,0,0,0,0,650167215,56
0,0,0,0,0,0,0,650167725,56
0,0,0,0,0,0,0,650168235,56
0,0,0,0,0,0,0,650168746,56
0,0,0,0,0,0,0,650169256,56
0,0,0,0,0,0,0,650169766,56
0,0,0,0,0,0,0,650170277,56
0,0,0,0,0,0,0,650170787,56
0,0,0,0,0,0,0,650171301,56
0,0,0,0,0,0,0,650171812,56
0,0,0,0,0,0,0,650172322,56
0,0,0,0,0,0,0,650172832,56
0,0,0,0,0,0,0,650173343,56
0,0,0,0,0,0,0,650173853,56
0,0,0,0,0,0,0,650174367,56
0,0,0,0,0,0,0,650174878,56
0,0,0,0,0,0,0,650175388,56
0,0,0,0,0,0,0,650175898,56
0,0,0,0,0,0,0,650176409,56
0,0,0,0,0,0,0,650176923,56
0,0,0,0,0,0,0,650177433,56
0,0,0,0,0,0,0,650177947,56
0,0,0,0,0,0,0,650178457,56
0,0,0,0,0,0,0,650178968,56
0,0,0,0,0,0,0,650179478,56
0,0,0,0,0,0,0,650179989,56
0,0,0,0,0,0,0,650180501,56
0,0,0,0,0,0,0,650181011,56
0,0,0,0,0,0,0,650181522,56
0,0,0,0,0,0,0,650182032,56
0,0,0,0,0,0,0,650182542,56
0,0,0,0,0,0,0,650183053,56
0,0,0,0,0,0,0,650183563,56
0,0,0,0,0,0,0,650184075,56
0,0,0,0,0,0,0,650184586,56
0,0,0,0,0,0,0,650185096,56
0,0,0,0,0,0,0,650185606,56
0,0,0,0,0,0,0,650186117,56
0,0,0,0,0,0,0,650186627,56
0,0,0,0,0,0,0,650187137,56
0,0,0,0,0,0,0,650187648,56
0,0,0,0,0,0,0,650188158,56
0,0,0,0,0,0,0,650188668,56
0,0,0,0,0,0,0,650189179,56
0,0,0,0,0,0,0,650189689,56
0,0,0,0,0,0,0,650190199,56
0,0,0,0,0,0,0,650190710,56
0,0,0,0,0,0,0,650191220,56
0,0,0,0,0,0,0,650191730,56
0,0,0,0,0,0,0,650192241,56
0,0,0,0,0,0,0,650192751,56
0,0,0,0,0,0,0,650193261,56
0,0,0,0,0,0,0,650193772,56
0,0,0,0,0,0,0,650194282,56
0,0,0,0,0,0,0,650194792,56
0,0,0,0,0,0,0,650195307,56
0,0,0,0,0,0,0,650195817,56
0,0,0,0,0,0,0,650196328,56
0,0,0,0,0,0,0,650196838,56
0,0,0,0,0,0,0,650197348,56
0,0,0,0,0,0,0,650197859,56
0,0,0,0,0,0,0,650198373,56
0,0,0,0,0,0,0,650198883,56
0,0,0,0,0,0,0,650199394,56
0,0,0,0,0,0,0,650199904,56
0,0,0,0,0,0,0,650200414,56
0,0,0,0,0,0,0,650200929,56
0,0,0,0,0,0,0,650201441,56
0,0,0,0,0,0,0,650201955,56
0,0,0,0,0,0,0,650202465,56
0,0,0,0,0,0,0,650202975,56
0,0,0,0,0,0,0,650203486,56
0,0,0,0,0,0,0,650203996,56
0,0,0,0,0,0,0,650204509,56
0,0,0,0,0,0,0,650205019,56
0,0,0,0,0,0,0,650205529,56
0,0,0,0,0,0,0,650206040,56
