0,0,0,0,0,0,0,783409488,56
0,0,0,0,0,0,0,783511643,56
0,0,0,0,0,0,0,783613792,56
0,0,0,0,0,0,0,784034792,56
0,0,0,0,0,0,0,784331849,56
0,0,0,0,0,0,0,784586333,56
0,0,0,0,0,0,0,784826599,56
0,0,0,0,0,0,0,785231883,56
0,0,0,0,0,0,0,785494981,56
0,0,0,0,0,0,0,785739303,56
0,0,0,0,0,0,0,785984669,56
0,0,0,0,0,0,0,786357477,56
0,0,0,0,0,0,0,786606369,56
0,0,0,0,0,0,0,786837025,56
0,0,0,0,0,0,0,787079844,56
0,0,0,0,0,0,0,787313536,56
0,0,0,0,0,0,0,787660025,56
0,0,0,0,0,0,0,787879009,56
0,0,0,0,0,0,0,788109147,56
0,0,0,0,0,0,0,788337765,56
0,0,0,0,0,0,0,788579056,56
0,0,0,0,0,0,0,788823386,56
0,0,0,0,0,0,0,789216000,56
0,0,0,0,0,0,0,789464400,56
0,0,0,0,0,0,0,789705180,56
0,0,0,0,0,0,0,789950526,56
0,0,0,0,0,0,0,790296997,56
0,0,0,0,0,0,0,790580865,56
0,0,0,0,0,0,0,790827235,56
0,0,0,0,0,0,0,791063471,56
0,0,0,0,0,0,0,791481943,56
0,0,0,0,0,0,0,791715627,56
0,0,0,0,0,0,0,791983793,56
0,0,0,0,0,0,0,792222053,56
0,0,0,0,0,0,0,792582214,56
0,0,0,0,0,0,0,792810814,56
0,0,0,0,0,0,0,793076940,56
0,0,0,0,0,0,0,793294433,56
0,0,0,0,0,0,0,793533686,56
0,0,0,0,0,0,0,793758751,56
0,0,0,0,0,0,0,794126521,56
0,0,0,0,0,0,0,794354632,56
0,0,0,0,0,0,0,794590845,56
0,0,0,0,0,0,0,794838238,56
0,0,0,0,0,0,0,795098791,56
0,0,0,0,0,0,0,795446784,56
0,0,0,0,0,0,0,795673370,56
0,0,0,0,0,0,0,795896918,56
0,0,0,0,0,0,0,796129066,56
0,0,0,0,0,0,0,796362755,56
0,0,0,0,0,0,0,796713305,56
0,0,0,0,0,0,0,796963743,56
0,0,0,0,0,0,0,797210098,56
0,0,0,0,0,0,0,797452394,56
0,0,0,0,0,0,0,797702308,56
0,0,0,0,0,0,0,797943091,56
0,0,0,0,0,0,0,798301746,56
0,0,0,0,0,0,0,798545585,56
0,0,0,0,0,0,0,798790412,56
0,0,0,0,0,0,0,799038801,56
0,0,0,0,0,0,0,799402009,56
0,0,0,0,0,0,0,799637214,56
0,0,0,0,0,0,0,799873443,56
0,0,0,0,0,0,0,800115753,56
0,0,0,0,0,0,0,800360590,56
0,0,0,0,0,0,0,800752703,56
0,0,0,0,0,0,0,801007678,56
0,0,0,0,0,0,0,801248945,56
0,0,0,0,0,0,0,801496332,56
0,0,0,0,0,0,0,801877283,56
0,0,0,0,0,0,0,802133274,56
0,0,0,0,0,0,0,802363914,56
0,0,0,0,0,0,0,802605193,56
0,0,0,0,0,0,0,802847479,56
0,0,0,0,0,0,0,803089291,56
0,0,0,0,0,0,0,803333622,56
0,0,0,0,0,0,0,803556167,56
0,0,0,0,0,0,0,803913805,56
0,0,0,0,0,0,0,804142420,56
0,0,0,0,0,0,0,804380150,56
0,0,0,0,0,0,0,804613831,56
0,0,0,0,0,0,0,804842962,56
0,0,0,0,0,0,0,805111116,56
0,0,0,0,0,0,0,805494096,56
