180,-140,8844,61888,451,306,28,581023193,57
180,-140,8844,61904,447,293,26,581023703,57
248,-122,8850,61920,433,290,32,581024213,57
226,-110,8824,61952,429,292,46,581024724,57
226,-110,8824,61920,425,287,52,581025234,57
218,-122,8872,61952,435,277,49,581025744,57
218,-122,8872,61952,441,272,39,581026255,57
220,-92,8806,61952,443,272,28,581026765,57
220,-92,8806,61920,439,278,26,581027276,57
240,-98,8804,61920,449,280,29,581027786,57
240,-98,8804,61936,457,281,30,581028296,57
188,-130,8828,61968,450,285,31,581028807,57
188,-130,8828,61936,444,289,38,581029317,57
162,-136,8828,61936,442,296,47,581029827,57
162,-136,8828,61968,448,296,53,581030338,57
202,-60,8858,61936,459,293,50,581030848,57
202,-60,8858,61904,468,284,44,581031358,57
226,-84,8852,61904,467,280,40,581031869,57
226,-84,8852,61936,462,280,39,581032379,57
210,-136,8830,61936,453,279,34,581032889,57
210,-136,8830,61904,451,279,27,581033400,57
238,-134,8808,61904,457,281,22,581033910,57
238,-134,8808,61936,456,275,26,581034420,57
218,-92,8786,61920,452,281,37,581034931,57
218,-92,8786,61920,448,287,39,581035443,57
192,-62,8828,61920,451,295,48,581035953,57
192,-62,8828,61920,446,306,48,581036464,57
186,-108,8866,61920,436,308,41,581036974,57
186,-108,8866,61952,437,301,41,581037484,57
194,-86,8794,61952,447,296,44,581037995,57
194,-86,8794,61920,444,293,45,581038507,57
164,-52,8808,61888,442,289,44,581039017,57
164,-52,8808,61920,443,288,37,581039528,57
184,-60,8878,61952,439,279,25,581040038,57
184,-60,8878,61920,441,276,16,581040552,57
238,-84,8848,61936,441,281,12,581041065,57
238,-84,8848,61936,447,283,19,581041575,57
234,-50,8810,61936,457,281,25,581042087,57
234,-50,8810,61936,458,280,30,581042597,57
218,-48,8780,61936,462,286,33,581043107,57
218,-48,8780,61936,466,292,43,581043622,57
172,-122,8902,61904,464,302,46,581044132,57
172,-122,8902,61936,461,306,48,581044642,57
206,-122,8886,61936,459,301,39,581045153,57
206,-122,8886,61936,454,297,34,581045663,57
204,-112,8858,61936,461,301,40,581046174,57
204,-112,8858,61904,465,293,39,581046684,57
156,-116,8920,61952,459,283,31,581047194,57
156,-116,8920,61936,453,283,30,581047705,57
168,-136,8906,61920,442,282,32,581048215,57
168,-136,8906,61936,445,279,31,581048725,57
152,-124,8818,61920,449,279,37,581049236,57
260,-90,8924,61888,447,276,37,581049746,57
260,-90,8924,61888,442,278,40,581050256,57
268,-60,8914,61920,444,274,38,581050767,57
268,-60,8914,61920,452,271,33,581051277,57
254,-62,8882,61920,458,269,31,581051787,57
254,-62,8882,61920,469,273,35,581052298,57
222,-64,8854,61920,472,283,30,581052808,57
222,-64,8854,61936,472,296,30,581053319,57
222,-34,8870,61936,465,303,29,581053829,57
222,-34,8870,61936,459,299,25,581054339,57
186,-100,8878,61936,446,289,30,581054850,57
186,-100,8878,61936,431,280,39,581055360,57
168,-74,8798,61904,424,281,43,581055870,57
168,-74,8798,61904,439,289,47,581056381,57
210,-86,8834,61904,453,293,47,581056891,57
210,-86,8834,61936,459,293,44,581057401,57
216,-66,8838,61936,461,290,43,581057912,57
216,-66,8838,61968,459,292,52,581058422,57
170,-104,8832,61936,452,297,53,581058932,57
170,-104,8832,61936,450,294,50,581059445,57
176,-130,8846,61920,437,282,45,581059955,57
176,-130,8846,61952,447,278,36,581060465,57
230,-120,8890,61952,455,278,33,581060976,57
230,-120,8890,61920,462,283,29,581061486,57
196,-70,8812,61952,457,287,24,581062002,57
196,-70,8812,61920,449,289,22,581062513,57
190,-126,8838,61920,441,293,24,581063023,57
190,-126,8838,61888,445,298,35,581063533,57
176,-114,8870,61920,440,299,46,581064044,57
176,-114,8870,61920,443,294,52,581064554,57
262,-50,8802,61920,449,290,58,581065070,57
262,-50,8802,61936,450,290,50,581065581,57
210,-72,8838,61904,457,289,40,581066091,57
210,-72,8838,61936,463,297,28,581066601,57
186,-76,8878,61968,462,300,29,581067112,57
186,-76,8878,61936,464,293,37,581067626,57
220,-96,8876,61936,454,279,43,581068136,57
220,-96,8876,61936,444,275,43,581068649,57
234,-68,8830,61936,449,287,43,581069160,57
234,-68,8830,61904,452,294,46,581069670,57
254,-82,8840,61936,449,287,49,581070181,57
254,-82,8840,61904,450,268,44,581070691,57
196,-102,8854,61936,455,254,39,581071201,57
196,-102,8854,61936,458,253,43,581071712,57
228,-82,8878,61920,452,267,47,581072222,57
228,-82,8878,61936,452,283,49,581072733,57
214,-100,8820,61952,444,304,46,581073243,57
214,-100,8820,61936,438,311,32,581073753,57
176,-74,8830,61920,446,314,13,581074264,57
188,-78,8796,61952,460,308,9,581074774,57
188,-78,8796,61920,471,303,17,581075284,57
238,-90,8832,61952,482,295,26,581075795,57
238,-90,8832,61920,479,296,29,581076305,57
214,-88,8854,61920,471,297,25,581076816,57
214,-88,8854,61920,469,303,29,581077326,57
206,-114,8834,61920,465,308,33,581077836,57
206,-114,8834,61936,453,304,30,581078347,57
226,-148,8824,61936,448,295,39,581078857,57
226,-148,8824,61904,454,282,53,581079368,57
250,-106,8844,61936,470,273,58,581079878,57
250,-106,8844,61904,478,267,54,581080388,57
216,-48,8846,61936,475,263,50,581080899,57
216,-48,8846,61904,473,267,47,581081409,57
208,-74,8810,61936,465,271,41,581081919,57
208,-74,8810,61936,455,271,32,581082430,57
204,-100,8852,61936,449,269,29,581082940,57
204,-100,8852,61936,450,268,31,581083450,57
196,-130,8844,61936,458,266,33,581083961,57
196,-130,8844,61952,465,274,33,581084471,57
198,-100,8868,61920,461,284,28,581084981,57
198,-100,8868,61952,454,288,30,581085492,57
182,-124,8870,61952,452,289,38,581086004,57
182,-124,8870,61920,448,294,48,581086514,57
186,-88,8814,61920,451,302,48,581087025,57
186,-88,8814,61920,456,301,38,581087535,57
226,-78,8802,61920,461,292,22,581088045,57
226,-78,8802,61920,463,285,23,581088556,57
164,-112,8798,61920,455,283,33,581089072,57
164,-112,8798,61920,451,274,43,581089582,57
190,-88,8840,61920,459,265,48,581090093,57
190,-88,8840,61936,459,278,44,581090603,57
192,-108,8798,61936,466,290,44,581091113,57
192,-108,8798,61904,473,294,45,581091623,57
224,-78,8830,61904,474,285,47,581092134,57
224,-78,8830,61936,468,270,42,581092648,57
204,-54,8854,61904,452,266,38,581093159,57
204,-54,8854,61936,433,275,36,581093669,57
206,-68,8892,61936,427,286,37,581094179,57
206,-68,8892,61936,429,287,43,581094690,57
222,-54,8848,61936,429,284,46,581095200,57
222,-54,8848,61936,433,283,40,581095710,57
182,-60,8830,61936,444,279,25,581096221,57
182,-60,8830,61936,450,273,19,581096731,57
188,-66,8874,61920,453,282,30,581097242,57
188,-66,8874,61904,454,292,41,581097752,57
182,-64,8870,61920,461,294,48,581098262,57
182,-64,8870,61968,465,294,47,581098772,57
268,-56,8888,61920,466,289,44,581099283,57
202,-98,8830,61920,465,287,35,581099793,57
202,-98,8830,61920,460,287,28,581100303,57
160,-110,8802,61952,455,288,24,581100814,57
160,-110,8802,61952,456,292,24,581101324,57
230,-86,8860,61952,458,288,26,581101834,57
230,-86,8860,61920,452,284,28,581102345,57
208,-80,8810,61952,450,294,29,581102855,57
208,-80,8810,61936,449,298,26,581103366,57
174,-80,8802,61904,445,294,31,581103876,57
174,-80,8802,61936,438,280,31,581104386,57
174,-94,8804,61968,440,272,32,581104897,57
174,-94,8804,61936,442,269,31,581105407,57
172,-72,8818,61936,450,272,26,581105917,57
172,-72,8818,61968,461,283,26,581106428,57
156,-60,8836,61936,470,288,30,581106938,57
156,-60,8836,61904,477,290,31,581107449,57
216,-120,8848,61936,475,301,31,581107959,57
216,-120,8848,61936,468,299,39,581108469,57
252,-98,8840,61904,464,292,43,581108980,57
252,-98,8840,61936,464,293,42,581109490,57
256,-100,8828,61952,452,290,37,581110002,57
256,-100,8828,61920,443,286,32,581110513,57
210,-84,8864,61920,439,280,28,581111027,57
210,-84,8864,61920,435,280,33,581111537,57
212,-102,8762,61920,427,277,32,581112047,57
212,-102,8762,61888,418,278,30,581112558,57
224,-78,8834,61920,421,276,27,581113070,57
224,-78,8834,61952,429,276,32,581113584,57
240,-64,8874,61920,437,277,38,581114095,57
240,-64,8874,61952,436,275,44,581114605,57
210,-56,8904,61952,448,271,45,581115115,57
210,-56,8904,61936,465,274,48,581115625,57
208,-80,8876,61904,460,279,49,581116136,57
208,-80,8876,61936,448,285,51,581116650,57
270,-54,8860,61936,446,295,42,581117160,57
270,-54,8860,61936,439,292,32,581117672,57
272,-44,8858,61936,437,282,28,581118182,57
272,-44,8858,61904,439,279,40,581118692,57
186,-118,8832,61904,450,279,46,581119203,57
186,-118,8832,61936,457,276,47,581119713,57
214,-112,8832,61936,463,274,36,581120223,57
214,-112,8832,61904,461,274,24,581120734,57
216,-106,8908,61936,457,278,18,581121244,57
216,-106,8908,61904,456,273,26,581121754,57
208,-124,8864,61952,457,279,32,581122265,57
208,-124,8864,61904,455,284,34,581122775,57
192,-130,8830,61952,459,290,33,581123285,57
192,-130,8830,61936,458,288,39,581123796,57
226,-78,8850,61952,454,284,38,581124306,57
234,-26,8866,61920,446,280,35,581124817,57
234,-26,8866,61952,444,279,30,581125327,57
212,-34,8926,61952,446,275,27,581125837,57
212,-34,8926,61920,455,271,26,581126348,57
198,-64,8902,61920,464,266,24,581126858,57
198,-64,8902,61952,470,264,28,581127368,57
204,-98,8822,61920,469,267,27,581127879,57
204,-98,8822,61936,467,276,32,581128389,57
230,-88,8842,61936,454,282,29,581128899,57
230,-88,8842,61936,442,286,34,581129410,57
172,-116,8810,61904,442,284,41,581129920,57
172,-116,8810,61936,442,282,41,581130431,57
168,-120,8874,61936,444,285,43,581130941,57
168,-120,8874,61904,448,285,48,581131451,57
224,-62,8846,61936,450,283,41,581131962,57
224,-62,8846,61904,450,278,38,581132472,57
208,-28,8810,61904,450,269,35,581132982,57
208,-28,8810,61936,451,271,26,581133493,57
176,-50,8878,61936,456,282,23,581134005,57
176,-50,8878,61920,458,283,19,581134515,57
182,-100,8834,61920,447,281,12,581135030,57
182,-100,8834,61920,440,278,12,581135540,57
208,-88,8756,61952,443,279,12,581136050,57
208,-88,8756,61920,444,282,21,581136561,57
192,-64,8878,61920,444,281,25,581137073,57
192,-64,8878,61888,444,280,28,581137583,57
168,-106,8846,61952,440,277,33,581138097,57
168,-106,8846,61952,438,280,38,581138608,57
190,-98,8902,61920,439,286,41,581139118,57
190,-98,8902,61920,444,293,37,581139628,57
222,-52,8896,61920,440,291,25,581140139,57
222,-52,8896,61936,448,301,22,581140653,57
240,-58,8864,61904,463,309,27,581141163,57
240,-58,8864,61936,465,311,31,581141678,57
180,-102,8860,61936,456,296,33,581142188,57
180,-102,8860,61904,452,283,41,581142698,57
202,-108,8876,61904,442,279,46,581143209,57
202,-108,8876,61904,445,272,48,581143719,57
226,-72,8848,61936,448,265,41,581144230,57
226,-72,8848,61936,456,263,31,581144740,57
246,-58,8902,61936,456,269,26,581145250,57
246,-58,8902,61904,451,278,25,581145761,57
156,-86,8874,61968,440,288,32,581146271,57
156,-86,8874,61936,434,298,38,581146781,57
228,-94,8836,61920,433,304,39,581147292,57
228,-94,8836,61904,432,298,37,581147802,57
216,-126,8846,61920,433,290,24,581148312,57
180,-170,8798,61920,434,291,21,581148823,57
180,-170,8798,61920,436,287,20,581149333,57
234,-156,8854,61920,431,278,21,581149843,57
234,-156,8854,61888,431,273,26,581150354,57
250,-140,8846,61920,437,277,32,581150864,57
250,-140,8846,61920,443,278,28,581151375,57
198,-104,8826,61920,451,283,34,581151885,57
198,-104,8826,61920,454,288,37,581152395,57
174,-116,8788,61904,456,289,24,581152906,57
174,-116,8788,61904,447,285,20,581153416,57
208,-74,8796,61936,439,289,17,581153926,57
208,-74,8796,61904,436,296,17,581154437,57
236,-110,8856,61936,446,300,24,581154947,57
236,-110,8856,61936,464,301,30,581155457,57
220,-106,8818,61936,473,290,39,581155968,57
220,-106,8818,61904,468,279,42,581156478,57
248,-80,8772,61904,462,271,36,581156988,57
