176,-118,8784,61936,456,278,37,783409488,57
232,-66,8858,61936,460,270,17,783511643,57
180,-64,8798,61952,448,296,14,783613792,57
236,-102,8874,61952,439,269,24,784034792,57
186,-88,8842,61952,465,301,28,784331849,57
212,-72,8858,61936,469,295,31,784586333,57
246,-142,8798,61936,458,304,39,784826599,57
216,-108,8780,61936,452,283,43,785231883,57
168,-100,8822,61936,453,285,37,785494981,57
204,-82,8842,61936,461,275,23,785739303,57
260,-132,8862,61936,450,266,40,785984669,57
208,-40,8844,61952,469,273,47,786357477,57
248,-94,8918,61936,458,284,26,786606369,57
228,-88,8820,61904,461,292,35,786837025,57
206,-90,8866,61968,460,275,35,787079844,57
216,-104,8866,61904,468,286,35,787313536,57
224,-60,8886,61936,480,271,33,787660025,57
196,-66,8780,61936,463,305,39,787879009,57
198,-92,8914,61936,455,281,27,788109147,57
222,-96,8844,61936,445,276,29,788337765,57
210,-60,8802,61952,462,261,10,788579056,57
214,-114,8840,61904,466,283,42,788823386,57
266,-126,8780,61920,459,283,32,789216000,57
212,-78,8906,61920,436,291,52,789464400,57
236,-100,8816,61936,458,296,36,789705180,57
250,-96,8874,61936,441,286,25,789950526,57
232,-90,8886,61888,471,278,40,790296997,57
182,-132,8858,61888,471,279,51,790580865,57
212,-102,8860,61936,458,299,40,790827235,57
232,-126,8856,61920,459,254,38,791063471,57
228,-44,8776,61936,458,291,45,791481943,57
188,-76,8804,61936,469,279,38,791715627,57
238,-118,8784,61904,452,298,22,791983793,57
144,-82,8844,61952,450,284,27,792222053,57
236,-68,8904,61936,449,279,40,792582214,57
204,-128,8886,61952,447,292,36,792810814,57
192,-110,8834,61952,447,298,11,793076940,57
240,-70,8904,61968,445,286,29,793294433,57
200,-112,8880,61968,446,283,29,793533686,57
162,-74,8848,61920,441,288,27,793758751,57
278,-120,8894,61920,446,279,27,794126521,57
238,-54,8924,61952,458,275,30,794354632,57
182,-108,8778,61920,455,274,56,794590845,57
244,-88,8856,61920,427,297,27,794838238,57
204,-106,8870,61968,449,292,15,795098791,57
242,-112,8892,61920,450,284,11,795446784,57
208,-168,8834,61936,451,279,26,795673370,57
184,-78,8814,61936,451,278,49,795896918,57
172,-102,8874,61936,448,281,33,796129066,57
158,-62,8896,61936,455,297,45,796362755,57
234,-88,8824,61936,456,281,43,796713305,57
190,-132,8826,61936,455,272,48,796963743,57
186,-46,8798,61920,458,296,44,797210098,57
196,-102,8868,61936,430,299,28,797452394,57
244,-66,8846,61904,438,288,21,797702308,57
224,-94,8886,61936,461,261,32,797943091,57
210,-84,8842,61936,443,286,29,798301746,57
200,-156,8874,61904,453,291,38,798545585,57
254,-122,8816,61936,437,278,46,798790412,57
274,-68,8866,61920,428,272,36,799038801,57
246,-94,8872,61904,456,289,25,799402009,57
236,-76,8824,61936,446,302,27,799637214,57
230,-66,8854,61952,453,283,20,799873443,57
198,-122,8828,61952,451,284,45,800115753,57
180,-100,8770,61936,442,308,22,800360590,57
210,-100,8866,61936,444,300,25,800752703,57
200,-112,8848,61936,458,269,34,801007678,57
180,-88,8954,61920,455,278,28,801248945,57
226,-142,8854,61936,468,286,39,801496332,57
140,-114,8838,61936,474,274,26,801877283,57
220,-62,8926,61968,460,292,55,802133274,57
254,-124,8818,61952,450,299,41,802363914,57
192,-104,8804,61936,448,296,26,802605193,57
244,-94,8716,61952,467,261,47,802847479,57
212,-102,8886,61936,446,284,47,803089291,57
250,-68,8970,61952,467,287,25,803333622,57
150,-110,8920,61936,452,273,31,803556167,57
146,-98,8916,61952,465,296,35,803913805,57
188,-92,8830,61952,446,298,35,804142420,57
182,-38,8866,61984,445,279,35,804380150,57
204,-94,8824,61952,455,284,41,804613831,57
166,-148,8852,61952,455,277,28,804842962,57
186,-92,8866,61904,454,291,40,805111116,57
230,-88,8860,61936,443,295,12,805494096,57
