236,-96,8840,61952,448,289,45,593714434,57
236,-96,8840,61920,448,289,41,593714945,57
178,-140,8814,61936,455,298,37,593715455,57
178,-140,8814,61936,456,296,31,593715967,57
180,-126,8858,61904,456,294,31,593716478,57
180,-126,8858,61904,454,291,28,593716988,57
218,-122,8860,61904,450,282,24,593717500,57
218,-122,8860,61904,451,290,27,593718011,57
202,-84,8828,61936,452,296,28,593718525,57
202,-84,8828,61904,453,295,30,593719035,57
176,-82,8824,61904,449,292,26,593719546,57
176,-82,8824,61936,446,292,23,593720056,57
200,-112,8796,61936,437,293,24,593720566,57
200,-112,8796,61936,440,285,29,593721078,57
232,-46,8770,61920,452,272,18,593721593,57
232,-46,8770,61920,456,276,21,593722103,57
192,-78,8868,61952,457,282,35,593722614,57
192,-78,8868,61920,454,288,47,593723124,57
194,-108,8870,61920,454,296,48,593723634,57
194,-108,8870,61920,454,298,44,593724145,57
222,-84,8906,61920,450,285,32,593724655,57
222,-84,8906,61952,446,280,26,593725166,57
254,-118,8890,61920,439,276,31,593725676,57
254,-118,8890,61920,434,284,34,593726187,57
180,-98,8894,61952,435,298,34,593726697,57
180,-98,8894,61920,433,310,33,593727207,57
174,-102,8832,61904,446,310,34,593727718,57
174,-102,8832,61904,455,302,31,593728228,57
248,-92,8828,61936,462,293,34,593728738,57
248,-92,8828,61904,466,286,41,593729249,57
264,-30,8806,61936,460,291,40,593729759,57
264,-30,8806,61904,453,300,39,593730269,57
212,-92,8812,61904,448,304,41,593730780,57
212,-92,8812,61904,439,296,39,593731290,57
184,-74,8834,61904,435,284,46,593731800,57
184,-74,8834,61904,446,277,44,593732311,57
256,-30,8854,61904,457,274,36,593732821,57
256,-30,8854,61936,460,278,31,593733331,57
208,-52,8844,61904,464,284,28,593733841,57
208,-52,8844,61936,462,296,21,593734352,57
194,-116,8838,61920,451,301,27,593734862,57
194,-116,8838,61904,441,304,29,593735373,57
218,-120,8850,61952,438,305,33,593735883,57
228,-90,8834,61952,441,302,41,593736393,57
