3497216,-0.58,-0.26,9.31,
3520048,-0.59,-0.29,9.31,
3570968,-0.58,-0.27,9.31,
3595448,-0.58,-0.28,9.30,
3645328,-0.58,-0.27,9.33,
3693656,-0.58,-0.26,9.32,
3718036,-0.59,-0.26,9.32,
3766240,-0.57,-0.25,9.31,
3841264,-0.58,-0.26,9.28,
3865668,-0.56,-0.26,9.32,
3913940,-0.57,-0.29,9.28,
3961864,-0.58,-0.26,9.32,
3984920,-0.58,-0.25,9.31,
4035000,-0.58,-0.24,9.31,
4059460,-0.60,-0.28,9.33,
4107968,-0.58,-0.26,9.30,
4156344,-0.58,-0.26,9.31,
4180796,-0.59,-0.26,9.29,
4231100,-0.57,-0.26,9.32,
4286288,-0.58,-0.27,9.31,
4334848,-0.57,-0.25,9.34,
4359372,-0.56,-0.23,9.34,
4407776,-0.58,-0.27,9.33,
4458276,-0.57,-0.28,9.33,
4482716,-0.59,-0.26,9.29,
4556828,-0.57,-0.25,9.33,
4607248,-0.56,-0.24,9.31,
4631720,-0.57,-0.28,9.32,
4682092,-0.57,-0.26,9.33,
4730752,-0.56,-0.25,9.31,
4755236,-0.58,-0.27,9.31,
4777656,-0.59,-0.26,9.32,
4802096,-0.59,-0.24,9.30,
4824148,-0.59,-0.25,9.34,
4848584,-0.58,-0.27,9.31,
4870804,-0.60,-0.27,9.33,
4895336,-0.59,-0.26,9.32,
4917572,-0.59,-0.27,9.35,
4945632,-0.57,-0.27,9.32,
4968820,-0.57,-0.26,9.32,
4992452,-0.57,-0.27,9.33,
5015608,-0.58,-0.27,9.34,
5039008,-0.59,-0.26,9.32,
5062324,-0.60,-0.28,9.32,
5085816,-0.59,-0.27,9.33,
5108928,-0.57,-0.27,9.32,
5132452,-0.57,-0.27,9.34,
5155532,-0.58,-0.25,9.32,
5178984,-0.58,-0.26,9.34,
5202188,-0.58,-0.27,9.33,
5225692,-0.58,-0.26,9.30,
5248964,-0.58,-0.27,9.33,
5272392,-0.56,-0.27,9.33,
5295660,-0.60,-0.26,9.33,
5319276,-0.58,-0.29,9.28,
5342400,-0.58,-0.27,9.32,
5366016,-0.59,-0.25,9.32,
5394028,-0.58,-0.27,9.31,
5416244,-0.57,-0.26,9.33,
5440720,-0.57,-0.26,9.30,
5462816,-0.57,-0.26,9.31,
5487340,-0.58,-0.26,9.31,
5509516,-0.57,-0.28,9.31,
5534000,-0.60,-0.25,9.32,
5555984,-0.57,-0.25,9.31,
5580520,-0.57,-0.27,9.32,
5602612,-0.54,-0.25,9.33,
5627152,-0.56,-0.28,9.30,
5649184,-0.56,-0.27,9.30,
5673720,-0.56,-0.26,9.31,
5695928,-0.56,-0.26,9.31,
5720512,-0.57,-0.26,9.33,
5742604,-0.59,-0.25,9.34,
5767024,-0.57,-0.27,9.31,
5789192,-0.57,-0.25,9.33,
5813724,-0.57,-0.25,9.33,
5840456,-0.57,-0.25,9.32,
5863804,-0.59,-0.26,9.31,
5886940,-0.56,-0.26,9.34,
5910432,-0.57,-0.28,9.33,
5933512,-0.58,-0.27,9.30,
5956944,-0.57,-0.24,9.33,
5980176,-0.57,-0.25,9.35,
6003516,-0.58,-0.27,9.31,
6026712,-0.60,-0.27,9.33,
6050180,-0.58,-0.26,9.34,
6073292,-0.59,-0.26,9.33,
6096684,-0.57,-0.27,9.32,
6119848,-0.60,-0.26,9.31,
6143144,-0.58,-0.26,9.34,
6166348,-0.59,-0.27,9.31,
6189668,-0.58,-0.26,9.31,
6212776,-0.57,-0.25,9.31,
6236260,-0.58,-0.28,9.32,
6259440,-0.57,-0.27,9.30,
6286204,-0.57,-0.27,9.34,
6310696,-0.57,-0.27,9.33,
6332788,-0.58,-0.26,9.32,
6357316,-0.59,-0.26,9.31,
6379320,-0.58,-0.26,9.33,
6403836,-0.58,-0.27,9.29,
6425908,-0.59,-0.25,9.32,
6450364,-0.60,-0.26,9.30,
6472424,-0.58,-0.26,9.35,
6496948,-0.57,-0.25,9.31,
6518944,-0.57,-0.27,9.30,
6543512,-0.59,-0.28,9.32,
6565592,-0.58,-0.28,9.30,
6590116,-0.58,-0.25,9.33,
6612148,-0.58,-0.26,9.34,
6636704,-0.57,-0.26,9.31,
6658884,-0.58,-0.27,9.28,
6683400,-0.60,-0.26,9.31,
6705732,-0.58,-0.26,9.32,
6733884,-0.59,-0.26,9.33,
6756984,-0.58,-0.27,9.34,
6780492,-0.57,-0.25,9.32,
6803660,-0.60,-0.26,9.34,
6827132,-0.59,-0.26,9.32,
6850300,-0.60,-0.26,9.33,
6873632,-0.61,-0.27,9.31,
6896880,-0.59,-0.26,9.31,
6920132,-0.58,-0.26,9.34,
6943324,-0.58,-0.27,9.31,
6966628,-0.56,-0.26,9.32,
6989792,-0.57,-0.25,9.34,
7013020,-0.57,-0.26,9.31,
7036164,-0.59,-0.27,9.33,
7059540,-0.58,-0.26,9.35,
7082716,-0.59,-0.27,9.33,
7105980,-0.58,-0.26,9.30,
7129084,-0.58,-0.28,9.30,
7152388,-0.57,-0.26,9.31,
7180276,-0.57,-0.27,9.34,
7202184,-0.57,-0.27,9.33,
7226724,-0.57,-0.26,9.33,
7248664,-0.55,-0.26,9.33,
7273208,-0.57,-0.25,9.35,
7295116,-0.57,-0.26,9.31,
7319664,-0.58,-0.26,9.29,
7341552,-0.56,-0.27,9.28,
7366148,-0.54,-0.27,9.28,
7388024,-0.58,-0.28,9.34,
7412524,-0.57,-0.28,9.30,
7434440,-0.55,-0.27,9.32,
7459004,-0.58,-0.26,9.33,
7480876,-0.57,-0.26,9.36,
7505428,-0.57,-0.28,9.33,
7527332,-0.55,-0.27,9.32,
7551856,-0.56,-0.26,9.35,
7573812,-0.57,-0.26,9.28,
7598320,-0.57,-0.27,9.32,
7624972,-0.58,-0.26,9.31,
7648232,-0.58,-0.27,9.31,
7671436,-0.57,-0.25,9.34,
7694736,-0.57,-0.25,9.36,
7717920,-0.58,-0.25,9.33,
7741144,-0.59,-0.25,9.32,
7764348,-0.57,-0.25,9.30,
7787656,-0.58,-0.27,9.33,
7810832,-0.57,-0.25,9.33,
7834068,-0.60,-0.26,9.31,
7857212,-0.57,-0.25,9.32,
7880520,-0.56,-0.27,9.36,
7903720,-0.56,-0.25,9.32,
7926952,-0.58,-0.27,9.29,
7950076,-0.59,-0.25,9.33,
7973464,-0.57,-0.27,9.30,
7996696,-0.60,-0.26,9.32,
8019984,-0.58,-0.27,9.34,
8043176,-0.57,-0.26,9.34,
8069912,-0.56,-0.25,9.29,
8094440,-0.58,-0.26,9.32,
8116296,-0.57,-0.24,9.35,
8140832,-0.60,-0.25,9.31,
8162732,-0.56,-0.25,9.32,
8187336,-0.59,-0.29,9.32,
8209220,-0.56,-0.25,9.31,
8233752,-0.57,-0.25,9.31,
8255636,-0.60,-0.24,9.32,
8280192,-0.58,-0.26,9.34,
8302080,-0.58,-0.27,9.33,
8326620,-0.56,-0.25,9.30,
8348496,-0.59,-0.27,9.33,
8373040,-0.56,-0.26,9.30,
8394976,-0.56,-0.25,9.34,
8419508,-0.58,-0.26,9.31,
8441408,-0.58,-0.26,9.30,
8465884,-0.56,-0.25,9.32,
8487848,-0.58,-0.25,9.34,
8515748,-0.58,-0.26,9.32,
8538932,-0.59,-0.26,9.30,
8562192,-0.59,-0.27,9.31,
8585348,-0.57,-0.27,9.33,
8608640,-0.58,-0.27,9.33,
8631784,-0.58,-0.25,9.34,
8655040,-0.58,-0.26,9.31,
8678160,-0.59,-0.26,9.30,
8701496,-0.60,-0.28,9.32,
8724696,-0.57,-0.26,9.30,
8747908,-0.58,-0.28,9.32,
8771080,-0.59,-0.25,9.29,
8794420,-0.54,-0.25,9.35,
8817580,-0.58,-0.27,9.31,
8840868,-0.58,-0.27,9.32,
8864008,-0.57,-0.27,9.32,
8887276,-0.59,-0.26,9.31,
8910536,-0.59,-0.25,9.35,
8933788,-0.58,-0.26,9.32,
8961724,-0.58,-0.25,9.30,
8983616,-0.58,-0.28,9.31,
9008204,-0.59,-0.26,9.32,
9030088,-0.58,-0.24,9.31,
9054616,-0.59,-0.27,9.31,
9076520,-0.59,-0.27,9.31,
9101116,-0.56,-0.28,9.29,
9123016,-0.58,-0.26,9.31,
9147548,-0.58,-0.27,9.32,
9169420,-0.57,-0.26,9.32,
9193992,-0.58,-0.25,9.36,
9215892,-0.56,-0.27,9.31,
9240472,-0.59,-0.27,9.31,
9262316,-0.59,-0.26,9.34,
9286840,-0.57,-0.27,9.32,
9308752,-0.58,-0.27,9.32,
9333308,-0.57,-0.26,9.32,
9355156,-0.60,-0.26,9.32,
9379680,-0.57,-0.25,9.33,
9406336,-0.59,-0.24,9.31,
9429576,-0.58,-0.27,9.31,
9452776,-0.57,-0.26,9.33,
9475964,-0.58,-0.27,9.35,
9499140,-0.57,-0.26,9.35,
9522476,-0.57,-0.25,9.31,
9545628,-0.58,-0.25,9.35,
9568840,-0.58,-0.26,9.31,
9591972,-0.58,-0.25,9.31,
9615252,-0.57,-0.27,9.31,
9638448,-0.58,-0.28,9.32,
9661680,-0.58,-0.29,9.32,
9684788,-0.55,-0.28,9.32,
9708012,-0.58,-0.25,9.32,
9731264,-0.59,-0.26,9.31,
9754456,-0.57,-0.26,9.32,
9777640,-0.58,-0.26,9.29,
9800864,-0.58,-0.25,9.32,
9824100,-0.57,-0.27,9.33,
9850708,-0.57,-0.25,9.31,
9875292,-0.57,-0.27,9.32,
9897160,-0.57,-0.27,9.33,
9921724,-0.57,-0.26,9.33,
9943564,-0.58,-0.26,9.33,
9968120,-0.58,-0.26,9.30,
9989964,-0.58,-0.27,9.30,
10014540,-0.55,-0.26,9.31,
10036536,-0.56,-0.27,9.30,
10061096,-0.58,-0.27,9.35,
10082984,-0.57,-0.28,9.32,
10107304,-0.59,-0.27,9.33,
10129264,-0.56,-0.25,9.29,
10153488,-0.57,-0.26,9.31,
10175444,-0.57,-0.26,9.32,
10199656,-0.59,-0.26,9.29,
10221084,-0.57,-0.27,9.33,
10245988,-0.59,-0.26,9.31,
10271112,-0.57,-0.27,9.32,
10292764,-0.57,-0.26,9.31,
10315676,-0.58,-0.27,9.32,
10362976,-0.58,-0.28,9.32,
10387488,-0.57,-0.24,9.35,
10462620,-0.59,-0.25,9.33,
10510872,-0.59,-0.26,9.34,
10535348,-0.57,-0.27,9.33,
10585348,-0.59,-0.27,9.33,
10635352,-0.59,-0.26,9.31,
10659800,-0.59,-0.26,9.30,
10708288,-0.57,-0.25,9.32,
10756720,-0.57,-0.27,9.33,
10781200,-0.57,-0.25,9.31,
10832052,-0.60,-0.26,9.31,
10856468,-0.56,-0.27,9.34,
10902816,-0.58,-0.28,9.33,
10927336,-0.58,-0.27,9.31,
10975836,-0.56,-0.25,9.31,
11029016,-0.60,-0.27,9.32,
11079476,-0.56,-0.26,9.28,
11104024,-0.56,-0.28,9.32,
11154588,-0.59,-0.26,9.31,
11203032,-0.57,-0.25,9.32,
11227548,-0.57,-0.26,9.35,
11274820,-0.58,-0.26,9.29,
11299240,-0.59,-0.26,9.34,
11349680,-0.58,-0.26,9.31,
11399916,-0.58,-0.24,9.31,
11424416,-0.57,-0.26,9.33,
11473156,-0.56,-0.27,9.34,
11521900,-0.56,-0.27,9.33,
11546456,-0.57,-0.26,9.30,
11568776,-0.57,-0.25,9.27,
11593272,-0.57,-0.26,9.33,
11615652,-0.55,-0.26,9.33,
11640120,-0.59,-0.27,9.31,
11666960,-0.58,-0.28,9.30,
11714984,-0.57,-0.27,9.32,
11738092,-0.56,-0.27,9.29,
11761760,-0.57,-0.26,9.31,
11785024,-0.58,-0.27,9.31,
11808552,-0.56,-0.27,9.31,
11831824,-0.58,-0.26,9.34,
11855292,-0.58,-0.26,9.32,
11878592,-0.57,-0.26,9.30,
11902136,-0.57,-0.25,9.31,
11925268,-0.57,-0.27,9.30,
11948892,-0.61,-0.28,9.30,
11972216,-0.59,-0.25,9.31,
11995792,-0.57,-0.25,9.30,
12018984,-0.58,-0.27,9.30,
12042464,-0.59,-0.26,9.34,
12065732,-0.59,-0.26,9.30,
12089468,-0.58,-0.27,9.30,
12117376,-0.57,-0.28,9.31,
12139716,-0.58,-0.28,9.34,
12164216,-0.57,-0.26,9.32,
12186356,-0.57,-0.27,9.30,
12210844,-0.59,-0.26,9.29,
12233056,-0.59,-0.26,9.30,
12257564,-0.59,-0.25,9.31,
12279684,-0.58,-0.27,9.33,
12304256,-0.59,-0.27,9.31,
12326324,-0.58,-0.27,9.32,
12350888,-0.58,-0.27,9.34,
12373232,-0.60,-0.25,9.31,
12397756,-0.58,-0.24,9.36,
12419760,-0.58,-0.25,9.30,
12444268,-0.58,-0.26,9.30,
12466364,-0.59,-0.27,9.33,
12490920,-0.58,-0.27,9.29,
12512972,-0.57,-0.27,9.30,
12537568,-0.57,-0.27,9.30,
12557376,-0.60,-0.27,9.33,
12581860,-0.59,-0.26,9.33,
12604208,-0.58,-0.25,9.32,
12628712,-0.58,-0.26,9.31,
12650824,-0.59,-0.29,9.33,
12675376,-0.57,-0.27,9.31,
12697576,-0.59,-0.27,9.32,
12722136,-0.57,-0.27,9.35,
12744296,-0.59,-0.26,9.33,
12768756,-0.59,-0.26,9.29,
12790812,-0.59,-0.28,9.28,
12815328,-0.59,-0.26,9.30,
12837416,-0.58,-0.27,9.30,
12861924,-0.58,-0.27,9.31,
12883980,-0.57,-0.27,9.31,
12908576,-0.59,-0.25,9.30,
12930796,-0.59,-0.25,9.32,
12955336,-0.58,-0.25,9.31,
12982080,-0.59,-0.27,9.36,
13005764,-0.59,-0.26,9.33,
13028940,-0.57,-0.26,9.33,
13052276,-0.57,-0.27,9.34,
13075512,-0.57,-0.26,9.31,
13098928,-0.59,-0.28,9.32,
13122112,-0.57,-0.24,9.30,
13145472,-0.57,-0.26,9.37,
13168676,-0.57,-0.27,9.33,
13192036,-0.57,-0.27,9.31,
13215324,-0.60,-0.26,9.33,
13238696,-0.58,-0.27,9.34,
13262056,-0.58,-0.26,9.29,
13285508,-0.58,-0.25,9.32,
13308648,-0.57,-0.28,9.33,
13332212,-0.57,-0.26,9.32,
13355492,-0.59,-0.27,9.32,
13378912,-0.57,-0.26,9.28,
13406856,-0.59,-0.26,9.35,
13429180,-0.56,-0.27,9.32,
13453740,-0.58,-0.24,9.31,
13475928,-0.58,-0.26,9.31,
13500428,-0.59,-0.26,9.32,
13522580,-0.58,-0.27,9.32,
13547068,-0.57,-0.26,9.30,
13569208,-0.58,-0.28,9.29,
13593756,-0.59,-0.26,9.31,
13615660,-0.60,-0.27,9.33,
13640292,-0.58,-0.25,9.28,
13662204,-0.57,-0.28,9.32,
13686748,-0.58,-0.25,9.33,
13708664,-0.58,-0.25,9.30,
13733276,-0.59,-0.27,9.31,
13755224,-0.57,-0.26,9.32,
13779772,-0.58,-0.26,9.34,
13801716,-0.57,-0.25,9.31,
13829736,-0.58,-0.26,9.36,
13852856,-0.58,-0.26,9.33,
13876104,-0.59,-0.26,9.29,
13899276,-0.59,-0.26,9.29,
13922588,-0.59,-0.27,9.33,
13945792,-0.60,-0.28,9.34,
13969072,-0.59,-0.25,9.31,
13992296,-0.59,-0.25,9.31,
14015596,-0.58,-0.27,9.29,
14038756,-0.58,-0.25,9.31,
14062076,-0.59,-0.26,9.33,
14085300,-0.59,-0.26,9.33,
14108528,-0.56,-0.28,9.31,
14131692,-0.57,-0.28,9.30,
14155072,-0.59,-0.27,9.34,
14178276,-0.59,-0.28,9.33,
14201556,-0.57,-0.25,9.30,
14224700,-0.60,-0.27,9.32,
14248020,-0.59,-0.24,9.32,
14276004,-0.59,-0.28,9.32,
14297948,-0.59,-0.27,9.28,
14322504,-0.58,-0.27,9.32,
14344512,-0.59,-0.27,9.35,
14369088,-0.59,-0.28,9.33,
14390996,-0.57,-0.27,9.32,
14415512,-0.57,-0.27,9.31,
14437484,-0.59,-0.26,9.32,
14462116,-0.59,-0.26,9.31,
14484000,-0.59,-0.24,9.31,
14508560,-0.58,-0.28,9.31,
14530520,-0.56,-0.26,9.34,
14555128,-0.58,-0.26,9.32,
14577084,-0.58,-0.25,9.32,
14601664,-0.61,-0.27,9.32,
14623604,-0.58,-0.27,9.33,
14648156,-0.58,-0.28,9.31,
14670152,-0.57,-0.26,9.31,
14698104,-0.60,-0.29,9.31,
14721340,-0.58,-0.26,9.36,
14744672,-0.59,-0.27,9.33,
14767860,-0.58,-0.27,9.30,
14791148,-0.56,-0.26,9.32,
14814356,-0.57,-0.26,9.27,
14837616,-0.60,-0.27,9.30,
14860840,-0.58,-0.26,9.33,
14884172,-0.57,-0.28,9.30,
14907400,-0.57,-0.27,9.29,
14930660,-0.61,-0.29,9.32,
14953812,-0.58,-0.26,9.33,
14977104,-0.58,-0.27,9.33,
15000284,-0.57,-0.28,9.29,
15023568,-0.57,-0.27,9.31,
15046740,-0.59,-0.26,9.31,
15070080,-0.60,-0.27,9.31,
15093320,-0.57,-0.27,9.35,
15120000,-0.58,-0.27,9.35,
15144536,-0.57,-0.27,9.33,
15166536,-0.60,-0.25,9.30,
15191092,-0.58,-0.26,9.28,
15213024,-0.57,-0.26,9.34,
15237564,-0.57,-0.26,9.30,
15259508,-0.59,-0.25,9.30,
15284088,-0.55,-0.24,9.29,
15305992,-0.59,-0.28,9.29,
15330512,-0.58,-0.26,9.31,
15352460,-0.58,-0.25,9.32,
15377056,-0.58,-0.26,9.31,
15399012,-0.57,-0.26,9.31,
15423600,-0.59,-0.27,9.35,
15445508,-0.57,-0.25,9.31,
15470124,-0.57,-0.27,9.29,
15492148,-0.57,-0.25,9.32,
15516684,-0.59,-0.27,9.34,
15538596,-0.58,-0.27,9.33,
15560868,-0.59,-0.26,9.33,
15583000,-0.57,-0.24,9.33,
15607796,-0.58,-0.25,9.29,
15629888,-0.59,-0.28,9.31,
15654676,-0.57,-0.25,9.31,
15676780,-0.56,-0.26,9.31,
15701568,-0.58,-0.27,9.34,
15723716,-0.58,-0.27,9.32,
15748452,-0.57,-0.26,9.33,
15770576,-0.57,-0.25,9.32,
15795376,-0.57,-0.27,9.34,
15817480,-0.57,-0.28,9.29,
15842272,-0.58,-0.26,9.33,
15864496,-0.58,-0.26,9.31,
15889272,-0.56,-0.26,9.32,
15911392,-0.61,-0.25,9.34,
15936140,-0.58,-0.26,9.31,
15958196,-0.60,-0.25,9.32,
15986388,-0.56,-0.25,9.35,
16009836,-0.55,-0.26,9.31,
16033292,-0.57,-0.26,9.35,
16056648,-0.56,-0.26,9.30,
16080108,-0.58,-0.28,9.33,
16103568,-0.57,-0.26,9.31,
16127012,-0.57,-0.26,9.33,
16150340,-0.58,-0.25,9.32,
16173856,-0.58,-0.25,9.31,
16197268,-0.58,-0.26,9.31,
16220716,-0.58,-0.26,9.31,
16244088,-0.57,-0.25,9.32,
16267540,-0.59,-0.25,9.32,
16290924,-0.56,-0.27,9.32,
16314376,-0.58,-0.26,9.30,
16337708,-0.58,-0.28,9.31,
16361160,-0.59,-0.27,9.33,
16384572,-0.56,-0.25,9.32,
16411452,-0.57,-0.25,9.30,
16436244,-0.59,-0.25,9.34,
16458296,-0.57,-0.27,9.30,
16483096,-0.58,-0.27,9.31,
16505216,-0.57,-0.26,9.33,
16530028,-0.57,-0.27,9.34,
16552100,-0.58,-0.26,9.32,
16576900,-0.59,-0.27,9.33,
16598976,-0.58,-0.24,9.31,
16623752,-0.59,-0.25,9.31,
16645824,-0.60,-0.25,9.32,
16670572,-0.58,-0.25,9.31,
16692652,-0.58,-0.27,9.33,
16717468,-0.60,-0.26,9.33,
16739644,-0.58,-0.27,9.32,
16764336,-0.57,-0.27,9.32,
16786384,-0.58,-0.28,9.30,
16810884,-0.58,-0.25,9.32,
16837648,-0.58,-0.27,9.33,
16860936,-0.60,-0.25,9.29,
16884096,-0.60,-0.25,9.28,
16907096,-0.58,-0.26,9.31,
16932256,-0.58,-0.26,9.31,
16953988,-0.58,-0.25,9.31,
16975832,-0.60,-0.28,9.33,
16997684,-0.58,-0.27,9.32,
17020720,-0.58,-0.26,9.32,
17070164,-0.57,-0.26,9.31,
17094808,-0.57,-0.26,9.30,
17143112,-0.58,-0.26,9.33,
17191560,-0.57,-0.27,9.32,
17216156,-0.57,-0.25,9.36,
17266340,-0.59,-0.26,9.32,
17316684,-0.58,-0.27,9.30,
17341324,-0.59,-0.26,9.31,
17389988,-0.57,-0.25,9.34,
17413892,-0.56,-0.25,9.32,
17465068,-0.57,-0.25,9.31,
17515392,-0.59,-0.26,9.29,
17565932,-0.58,-0.27,9.32,
17590676,-0.58,-0.27,9.32,
17639156,-0.58,-0.27,9.32,
17687868,-0.57,-0.26,9.31,
17712568,-0.57,-0.28,9.32,
17755260,-0.59,-0.26,9.32,
17779840,-0.58,-0.27,9.35,
17830484,-0.57,-0.25,9.34,
17854536,-0.58,-0.28,9.32,
17902288,-0.58,-0.27,9.33,
17951108,-0.59,-0.28,9.30,
17975776,-0.59,-0.26,9.32,
18024540,-0.59,-0.28,9.33,
18075248,-0.59,-0.26,9.33,
18099924,-0.59,-0.28,9.31,
18150540,-0.59,-0.25,9.31,
18204252,-0.59,-0.25,9.33,
18227876,-0.58,-0.26,9.31,
18251420,-0.58,-0.26,9.32,
18275240,-0.59,-0.25,9.34,
18298544,-0.59,-0.26,9.33,
18322228,-0.55,-0.27,9.31,
18345668,-0.58,-0.25,9.32,
18369332,-0.59,-0.27,9.32,
18392688,-0.60,-0.27,9.31,
18416508,-0.58,-0.25,9.31,
18439876,-0.57,-0.26,9.32,
18463652,-0.59,-0.25,9.33,
18487012,-0.58,-0.29,9.33,
18510636,-0.57,-0.26,9.34,
18534108,-0.59,-0.27,9.33,
18557936,-0.59,-0.27,9.33,
18581304,-0.58,-0.26,9.31,
18604956,-0.57,-0.26,9.33,
18633148,-0.58,-0.26,9.31,
18655672,-0.59,-0.28,9.28,
18680324,-0.58,-0.26,9.32,
18702756,-0.57,-0.27,9.31,
18727488,-0.56,-0.26,9.35,
18750076,-0.57,-0.27,9.32,
18774860,-0.58,-0.26,9.30,
18797512,-0.57,-0.28,9.31,
18822220,-0.56,-0.25,9.33,
18871136,-0.56,-0.25,9.31,
18894748,-0.57,-0.28,9.33,
18918052,-0.58,-0.28,9.33,
18941592,-0.58,-0.26,9.31,
18965084,-0.57,-0.27,9.33,
18988692,-0.57,-0.25,9.32,
19012048,-0.57,-0.26,9.35,
19035896,-0.58,-0.27,9.34,
19059440,-0.58,-0.25,9.30,
19083044,-0.56,-0.27,9.34,
19103968,-0.58,-0.26,9.28,
19127504,-0.59,-0.25,9.32,
19150912,-0.58,-0.28,9.30,
19174620,-0.58,-0.27,9.32,
19197992,-0.56,-0.26,9.34,
19221600,-0.56,-0.24,9.32,
19245072,-0.54,-0.25,9.31,
19268684,-0.58,-0.26,9.31,
19292008,-0.57,-0.26,9.30,
